1516,kinnaq,"a crazy person, stupid person, fool ",,,,,,
1517,kiŋaŋnilaŋnatqa*,"to be very deep, bottomless",,,,,,
1518,kiŋiaq-,"to face, turn towards",,,,,,
1519,kiŋiuq-,to look back,,,,,,
1520,kiŋmaq-,(t) to chew skin to make it have a crease,,,,,,
1521,kiŋuliaqpiaq,last one (really)*,,,,,,
1522,kiŋuliq,"last, hindmost one",,,,,,
1523,kiŋuliu-,"to leave behind, in race",,,,,,
1524,kiŋulliu-,(i) to be last,,,,,,
1525,kiŋuniq,home,kiŋuniġmi,at home,,,,
1526,kiŋuq*,descendant,,,,,,
1527,kiŋuqchiktuq,afterwards,,,,,,
1528,kipi-,"(t) to sever, to cut a rope or string",,,,,,
1529,kipichi-,(i) to sever,,,,,,
1530,kipirrun,dye,,,,,,
1531,kipirruti,dye,,,,,,
1532,kipit-,"(t) to dye, stain",Kipitkaa.,It stains it. ,,,,
1533,kipitchi*,(i) to dye,,,,,,
1534,kipmik,cranberry,,,,,,
1535,kipmik,heel,,,,,,
1536,kipsraq-,to cut hair,,,,,,
1537,kirriuq-,"(i) to swear, perspire",,,,,,
1538,kisimi,but,,,,,,
1539,kisit-,(t) to count,,,,,,
1540,kisitchi-,(i) to count,,,,,,
1541,kitŋu-,"to roll over, capsize, of a vehicle or sled",,,,,,
1542,kiu-,(t) to answer,,,,,,
1543,kiuchiuqti,dentist,,,,,,
1544,kiuġuyaq,aurora borealis,,,,,,
1545,kiulġati- ,(t) to answer,Kiulġatigaa. ,S/he answered him/it. (?),,,,
1546,kiun,tooth,,,,,,
1547,kiusi-,(i) to answer,,,,,,
1548,kiutaiq-,(i) to lose a tooth; (t) to remove a tooth,,,,,,
1549,kiutigikchaq-,to brush one's teeth,,,,,,
1550,kiutinun iġġuqchaun,toothpaste,,,,,,
1551,kiutiŋŋuaq,false tooth,,,,,,
1552,kivraq-,(i) to get a haircut,,,,,,
1553,kivrautik,hair clippers,,,,,,
1554,kliak-,"(t) to pierce, perforate; cut",,,,,,
1555,kuaġachuk*,creek ,,,,,,
1556,kublu,thumb,,,,,,
1557,kublulik,longspur,,,,,,
1558,kubluq,thumb,,,,,,
1559,kubrachuaq,small fish net,,,,,,
1560,kubraq,seine net,,,,,,
1561,kubraq-,to make a fishnet,,,,,,
1562,kubraq-*,to lower,,,,,,
1563,kubraqpak,gillnet,,,,,,
1564,kuchiq,"to leak, of liquid",,,,,,
1565,kui-,"(i) to spill, to flow out of a container; (t) to pour out; to spill on",,,,,,
1566,kuiyaqtuq-,"to empty out a liquid, dump out slop bucket",Kuiyaqtuġuŋ. ,Empty it out. ,,,,
1567,kukiigun,nail clippers,,,,,,
1568,kukiiyautik,nail clippers,,,,,,
1569,kukik,"fingernail or toenail, hoof, claw",,,,,,
1570,kukki-,(i) to pick one's teeth with a toothpick,,,,,,
1571,kukkirrun,toothpick,,,,,,
1572,kukuk-*,to kindle?,,,,,,
1573,kukuutiksraq,kindling,kukuutiksrak,kindling (2),kukuutiksrat,kindling (3 or more),,
1574,kuluun,ring on finger,,,,,,
1575,kumak,louse,,,,,,
1576,kumaurat,beans,,,,,,
1577,kumik-,"to rake, to scratch an itch ",,,,,,
1578,kumŋun,rake (a tool),,,,,,
1579,kunik-,to kiss,,,,,,
1580,kupiaqtuġviit niġġiwiit*,coffee shop,,,,,,
1581,kurak-*,"to flood, of river",,,,,,
1582,kusrkaq,cat (from Russian),,,,,,
1583,kusrraq-,to be upside down ,,,,,,
1584,kutau-,to drip,Kutauruq. ,It is dripping. ,,,,
1585,kutaumaaq-,to be dripping,,,,,,
1586,kutchivik,trough,,,,,,
1587,kutchuq,gum for chewing,,,,,,
1588,kuuġachuuraq*,little creek,,,,,,
1589,kuuk,river,,,,,,
1590,kuukchiuġayuk,smaller gull,,,,,,
1591,kuupiaġvik*,coffeepost,,,,,,
1592,lafqaqataq-,to buy on credit (word from Russian),,,,,,
1593,liġliġnat,black brants (plural),,,,,,
1594,liġliġuaġruk*,yellow footed goose,,,,,,
1595,liġliq,Canada goose (Branta canadensis),liġliġnat,geese (plural),,,,
1596,liġliq*,black brant (Branta nigricans),,,,,,
1597,maaniit-,(i) to be around here,,,,,,
1598,maaniit-,"(i) to present, display",,,,,,
1599,machaq,sun,,,,,,
1600,machaq-,to be sunny,Machaqtuq. ,It is sunny. ,,,,
1601,machu,edible root,,,,,,
1602,maġġa*,inland,,,,,,
1603,maġġaq,course sand ,,,,,,
1604,maġġi-*,to bathe,,,,,,
1605,Maġġiniq,Saturday,,,,,,
1606,maġi-,"(i) to flow, drain out",,,,,,
1607,Maġinniq,*Saturday,,,,,,
1608,maġluq,mud,,,,,,
1609,makit-,"(i) to rise, get up after sleeping; (t) to set it = e.g. a chair upright",,,,,,
1610,makivit-,"to rise, assume a vertical position",,,,,,
1611,makkaq-,(t) to put a diaper on someone,,,,,,
1612,makmauti,a bag,,,,,,
1613,makpiq-,to open page of book,,,,,,
1614,maktak,whale skin with a strip of blubber,,,,,,
1615,malġuk,two,,,,,,
1616,malġuŋnilġit,seven ,,,,,,
1617,maligataq-,(t) to pursue,,,,,,
1618,maliġi-,"(t) to follow, accompany",,,,,,
1619,maliguaq-,(t) to follow everywhere,,,,,,
1620,malik-,"to follow, accompany, tail, (t) to take along",,,,,,
1621,malikaq-,(t) to run after,,,,,,
1622,malikchuktit-,(t) to be persuaded,,,,,,
1623,malikchutitau-*,(i) to be persuaded,,,,,,
1624,maliksraq-,"to chase, pursue",,,,,,
1625,malukaaŋa,"his mind don't work; ""halfnut""",,,,,,
1626,malukali,rabid animal,,,,,,
1627,malukali-,"(i) to become rabid, have rabies; crazy",,,,,,
1628,mamiq,"drumstick, of a bird",,,,,,
1629,mamiq,muffler (scarf),mamiġa,my muffler,,,,
1630,mamit-,"(i) to heal, of a wound, sore body part",Mamituq. ,It's healing.,Kiliga una mamituq. ,My cut healed.,,
1631,manaq,"hook, fishhook, seal hook",,,,,,
1632,manaq-,to catch a fish with a hook,,,,,,
1633,manaqtuq-,"(i) to fish using a hook, to jig for fish",,,,,,
1634,mani-,(t) to show,,,,,,
1635,maniġaq,"rounded hill, small dome",,,,,,
1636,manigaq-,"(i) to gamble, bet",,,,,,
1637,manik-,"(i) to be flat, smooth",,,,,,
1638,manikchaq-,"to iron, make flat, press, make smooth",Uunaqtuamik chuałuni manikchaġaa. ,S/he irons it with a hot iron?,,,,
1639,manikchaun,"iron, for pressing or smoothing",,,,,,
1640,manikchaun,"surveyor's level, devise for measuring land",,,,,,
1641,manimmi-,to tolerate,,,,,,
1642,manimmi-*,endure?,,,,,,
1643,maniq,tussock,,,,,,
1644,maniri-,(i) to show,,,,,,
1645,manisi-,(i) to show,,,,,,
1646,mannik,egg,,,,,,
1647,mannikchi-,(i) to survey (the land),,,,,,
1648,manŋuk-,to become partly frozen,,,,,,
1649,manu,"breast, of shirt or parka",,,,,,
1650,manulitaq,bib; piece of fur tied around the mouth for protection against freezing temperatures when traveling,,,,,,
1651,maŋaqtaaq,black (color),,,,,,
1652,maŋiaq-,to bite a chew persistently,,,,,,
1653,maŋŋuq,"base, root, stem, foundation; stem of Inupiaq word",,,,,,
1654,maqaġwaq,"fur socks, rabbit",,,,,,
1655,maqiwik*,"bathroom, bathtub",,,,,,
1656,massraq,oatmeal,,,,,,
1657,matchan aglaa chilaŋurriq(tuq)*,ring around moon or sun,,,,,,
1658,matŋiq-,to be burning (inside a stove),Matŋiqtuq.,It is burning. ,,,,
1659,mattaŋa-,(i) to not wear a parka while outside,,,,,,
1660,mattaq-,"(i) to remove one's parka; (t) to remove parka, take off onself",,,,,,
1661,matu,"cover, lid",,,,,,
1662,matu-,"(i) to cover, put lid on; (t) to put a lid on something, to plug, to bury",,,,,,
1663,matuksraq,"a plug, stopper; tarpaulin",,,,,,
1664,matutii-,"to cover, conceal?",,,,,,
1665,mau-,"(i) to sink into soft mud, or snow as on takes a step",,,,,,
1666,mauġaq-,(i) to sink in while walking on soft snow or ground,,,,,,
1667,maułiit-,to sink into soft ground or snow,,,,,,
1668,mayaqhautaq,"stairs, ladder",,,,,,
1669,mayukaanik-,(i) to reach the top (when climbing),,,,,,
1670,mayuq-,"(i) to go up, climb up, ascend",,,,,,
1671,michaakchuk,puddle,,,,,,
1672,michaiqtaniq-,"(i) to become pale, of person",,,,,,
1673,michait-,"to be pale, of person",Michailaq. ,S/he is pale,,,,
1674,michak,"wet ground, swampy tundra",,,,,,
1675,michau-,to be marshy (inside woods),Michauruq.,It is marshy. ,,,,
1676,michuq-,to drink juice,,,,,,
1677,miġiaq,something vomited up,,,,,,
1678,miġiaq-,to vomit,,,,,,
1679,miitchuk,gunnysack,,,,,,
1680,miitchuuk,a gunny sack,miitchuułuuraq,an old gunny sack,,,,
1681,mikilġaq,ring finger,,,,,,
1682,mikłaaq-,"(t) to reduce, decrease in size or amount",,,,,,
1683,mikłi-,"(i) to decrease, become smaller",,,,,,
1684,miksruu-,(i) to be small ,,,,,,
1685,miksruuraq,small one,,,,,,
1686,miktuuli-,(i) to become smaller,,,,,,
1687,milgataq-,(i) to just land from a flight,,,,,,
1688,miluġiaŋuaq,solitary wasp,,,,,,
1689,miluġiaq,"hornet, wasp, yellowjacket (because they sting) ",,,,,,
1690,miluk,breast,,,,,,
1691,miluk-,"(i) to nurse with breast or bottle, to suckle",,,,,,
1692,miluq-,(t) to hit with a thrown object,,,,,,
1693,miluqchauti-,"(t) to throw things at something, throw overhand",,,,,,
1694,miluqsraq,chewing tobacco,,,,,,
1695,mimiġiaq,"eel, snake, it wraps around something",,,,,,
1696,mimiq,hindquarter,,,,,,
1697,minġuiq-,to become tired,,,,,,
1698,minġuiqchiq-,(i) to rest,,,,,,
1699,minġuiqsiq-,"to convalesce, rest",,,,,,
1700,minġuq-,"to be tired, weary",,,,,,
1701,minġuqpiaq-,(i) to be worn out,,,,,,
1702,minġuqtit-,(t) to tired someone out,,,,,,
1703,minichi-,(i) to omit,,,,,,
1704,minik-,"(i) to be misty, to drizzle (of weather) ",,,,,,
1705,minit-,(t) to omit,,,,,,
1706,minŋuiqchiq-,(i) to lie resting,,,,,,
1707,miŋialarak,buckshot,,,,,,
1708,miŋiłqhaq,drizzle,,,,,,
1709,miŋiłqhaq-,"to be damp, slushy, of the weather",,,,,,
1710,miŋiłqhaq-*,to drizzle,,,,,,
1711,miŋuk-,to paint,,,,,,
1712,miŋuk-,"(t) to rub ointment on, lubricate",,,,,,
1713,miŋukchuun,paintbrush,,,,,,
1714,miŋuksraq,butter ,,,,,,
1715,miŋulik,enamelware,,,,,,
1716,miŋuluk-,(t) to rub ointment on,,,,,,
1717,miŋun,paint,,,,,,
1718,miŋupiaq-,"(i) to be limp, weary, exhausted, spiritless",,,,,,
1719,miŋutchuun,paintbrush,,,,,,
1720,miŋuti,paint,,,,,,
1721,miŋutiksraq,paintbrush,,,,,,
1722,miŋuun,"ointment, liniment, lotion, rubbing alcohol; butter",,,,,,
1723,miqqun,sewing needle,,,,,,
1724,mirvik,runway,,,,,,
1725,mirvik*,airport,,,,,,
1726,mit-,(i) to land,,,,,,
1727,mitaaġun,a joke,,,,,,
1728,mitaaġutigi-,(t) to joke,,,,,,
1729,mitaaq-,(i) to joke,Qaniqtuq mitaaqtuni. ,S/he is speaking telling jokes. ,,,,
1730,mitiġvik,Bald eagle,,,,,,
1731,mitqiruq*,"no definition listed, body hair?",,,,,,
1732,mitqun,sewing needle,,,,,,
1733,mitquq,"feather, body hair",,,,,,
1734,muayagi-,(t) to feel repulsed by,,,,,,
1735,muayuk-,"(i) to feel repulsed, squeamish",,,,,,
1736,muayuŋnaq-,(i) to be repulsive,,,,,,
1737,mukaak,flour,,,,,,
1738,mumiiŋasi-,(i) to be nocturnal,,,,,,
1739,mumik-,(t) to translate,,,,,,
1740,mumikchi-,(i) to translate,,,,,,
1741,mumikchiri,interpreter,,,,,,
1742,mumiŋa-,to assume a noctural routine,,,,,,
1743,munagi-,(t) to take care of,,,,,,
1744,munaġi-,"(t) to watch over, take care of",,,,,,
1745,munaqsri,"chaperone, guardian, security guard",,,,,,
1746,munaqsri-,"(i) to watch, take care of, babysit",,,,,,
1747,munaqsriruq,"one who watches, babysits",,,,,,
1748,muqpauraq,biscuit,,,,,,
1749,naa'ŋiqtaq-,(i) to hop (on one foot) repeatedly,,,,,,
1750,naagga,or,,,,,,
1751,naakka,or,,,,,,
1752,naalagaqsrat-*,to broadcast,,,,,,
1753,naalaġni-,to listen,,,,,,
1754,naalaguk-,"to want to hear, request",Naalagukkaa. ,S/he wants to hear. ,,,,
1755,naalak-,"to listen, hear; to be audible, (t) , to listen with stethescope",,,,,,
1756,naalakchuun,ear phones,,,,,,
1757,naalaktuaq-,to listen,,,,,,
1758,naalaktuaqchuutit,radio set,,,,,,
1759,naalayuit-,to not be able to hear,Naalayuilaq. ,S/he can't hear,naalayuilaq,someone who can't hear,,
1760,naama-,"(i) to be enough, sufficient, to fit just right; to be equal, as good as another",Naamagiga. ,I am as good as him/her. ,,,,
1761,naamachi-,to be enough already (i),,,,,,
1762,naamaqchi-,"(i) to fit, be the right size for",,,,,,
1763,naammagiik-,"to match, be of equal size and ability",,,,,,
1764,naammaŋa,"its match, an equal counterpart to another",,,,,,
1765,naanaakuchi-*,to put off or delay doing,,,,,,
1766,naanaakun,after a while,,,,,,
1767,naaqi-,(i) to read,,,,,,
1768,naaqiaksrat,reading material,,,,,,
1769,naaqichaġniq,chapter (of a book),,,,,,
1770,naaqiwik,school,,,,,,
1771,naaqiwiŋmiit-,to be in school ,Naaqiwiŋmiituq. ,S/he is in school. ,,,,
1772,naaqtuu-,(i) to become pregnant; to have a distended belly,,,,,,
1773,naarruti,that which finishes something,,,,,,
1774,naat-,"(i) to become snagged, caught on something; (t) to finish, complete",,,,,,
1775,naataq,inside tree owls,,,,,,
1776,naatchi-,"(i) to finish, complete",,,,,,
1777,naavit-,"to empty out, a non-liquid",,,,,,
1778,nablu,knee joint,nablut,knee joints,,,,
1779,nabluq,knee joint,nabluġa,my knee joint,,,,
1780,nabyaaq,knuckle,,,,,,
1781,nachaaqhaq,"cap, hat",,,,,,
1782,nachaŋmitaq-,to have appendicitis,,,,,,
1783,nachaq,"hood, hat",,,,,,
1784,nachaq-,to put one's hood up,,,,,,
1785,naġġu-,"(i) to reject, not want, dislike",,,,,,
1786,naġġugi-,"(t) to reject, refuse to take, not want",,,,,,
1787,naggun,"base, root, stem",,,,,,
1788,naġiaksraq-*,to give poison to,,,,,,
1789,naġiaksraqtuqtit-*,(t) to get food poisoning ,,,,,,
1790,naġiaqsri-,"(t) to poison, deadly substance",,,,,,
1791,naġikchi-,(i) to knead dough ,,,,,,
1792,naġikłi-,to become lower (i) ,,,,,,
1793,naġiklilaiŋaq-,to get lower and lower,,,,,,
1794,naġit-,(i) to be low,,,,,,
1795,nagli-,"to love, to like (t)",,,,,,
1796,naglichuk-,"(i) to feel sorry for, have compassion for ",,,,,,
1797,nagligi-,"(t) to pity, feel sorry for",,,,,,
1798,naglignaq-,(i) to be pitiful,,,,,,
1799,nagliġnuagun,mercy,,,,,,
1800,naglikchaalik-,(i) to anguish,,,,,,
1801,naglikchaaq-,(i) to suffer,,,,,,
1802,naglikkun,"pity, compassion",,,,,,
1803,nagliksaaq-,(i) to be in anguish,,,,,,
1804,nagliksraq-,"(i) to pity, have compassion for someone",,,,,,
1805,nagliktaq,"love, brotherly",,,,,,
1806,nagliktaq-,(t) to feel compassion for,,,,,,
1807,nagliktau-*,to love?*,Inuk nagliktauruq. ,The person loves?*,,,,
1808,nagruk,"horn, antler",,,,,,
1809,nagrulik,horned lark (Eremophila alpestris); narwhal (Monodon monoceros); anything with a horn,,,,,,
1810,nai-,"(t) to sniff, sniffle",,,,,,
1811,naikłilaaq-,(i) to shorten ,,,,,,
1812,naili-,to get shorter,Ublut nailirut.,The days are getting shorter. ,,,,
1813,naililaaq-,(i) to shorten,,,,,,
1814,nailli-,(i) to become shorter,,,,,,
1815,naillili-,(t) to shorten,,,,,,
1816,nainait-,to have no smell,Nainailaq. ,It has no smell ,,,,
1817,naipitaagun*,thermometer,,,,,,
1818,naipitaaq-*,(t) to measure the temperature?*,,,,,,
1819,nait-,to be short,Nailaq. ,S/he is short. ,,,,
1820,nakachuk,bladder,,,,,,
1821,nakachuŋuaq,"bottle, glass container",,,,,,
1822,nakaq-,"to turn a somersault, turn over",,,,,,
1823,nakchiġaq,target,,,,,,
1824,nakiaŋa-,"(i) to be undecided, confused",,,,,,
1825,nakimaq-,"(i) to become faint, unconscious, ",,,,,,
1826,nakkaq-,"(i) to dive, to fall headlong",,,,,,
1827,nakkaq-,(i) to swim underwater,,,,,,
1828,nakkaumi-,(i) to remain underwater for sometime,,,,,,
1829,nakkun,pasttime,,,,,,
1830,nakkuŋaq-,(I) to surpass,,,,,,
1831,naktuġaq,a button,,,,,,
1832,naktuġaq-,to button,,,,,,
1833,naku-,to be cross-eyed,,,,,,
1834,nakuaġi-,"(t) to like, love",,,,,,
1835,nakuaġiŋit-*,to dislike,Nakuaġiŋilaġa. ,I don't like it,,,,
1836,nakuaqqun,"love, deep affection",,,,,,
1837,nakuaqsri-,"to enjoy, receive, experience pleasure",,,,,,
1838,nakuatin irruchiq,behavior (good behavior?),,,,,,
1839,nakuŋa-,"(i) to cross, of eyes; to cross one's eyes",,,,,,
1840,nakuu-,"(i) to be good, nice, fine, kind, well",,,,,,
1841,nakuuchi-,(i) to become well after an illness,,,,,,
1842,nakuuguraq-,"(i) to get better, improve; (t) to make better, perfect",,,,,,
1843,nakuuŋaaq-,"(i) to get better, improve; (t) to make better, perfect",,,,,,
1844,nakuuŋaiq-,"(i) to be rotten, of fruit, vegetable, teeth, wood",,,,,,
1845,nakuuŋilaq,"sin, wrong doing",,,,,,
1846,nakuuŋilaq inuk,a bad person,,,,,,
1847,nakuuŋiqtuinaq-*,to be stubborn,,,,,,
1848,nakuuŋit-,to be in a bad humor,Nakuuŋilaq.,S/he is in a bad humor. ,,,,
1849,nakuuŋit-*,to be stubbon,Nakuuŋilaq. ,S/he is stubborn. ,,,,
1850,nakuuqchaq,cosmetics,,,,,,
1851,nakuuqchaq-,"(t) to fix, improve",,,,,,
1852,nakuuqchi-,"to be all good, repaired, (i, t) to heal someone",nakuuqchikaani*,to be healed?,,,,
1853,nakuuqmaŋaaq-,"(t) to evaluate something to see if it good, worthwhile",,,,,,
1854,nalauŋnachi-,(t) to se the correct tome on it= clock,,,,,,
1855,nalaut-,"(i) to find, to guess right",Naluatkaa atniġnautaa.,S/he finds his/her sickness.,,,,
1856,nalautchaaq-,to be correct; to guess right,,,,,,
1857,nalautchagu-,"to meet, when moving in opposite directions, cross paths",,,,,,
1858,nalautchaq-,(i) to make a guess,,,,,,
1859,naliat,or,,,,,,
1860,naliġit-,(i) to have difficulty decided among many choices,,,,,,
1861,naliġunŋa-,(i) to be undecided,,,,,,
1862,nalikaachuk,"pants, trousers",,,,,,
1863,nalikaak,pants,Nalikaktumaŋilak. ,S/he has no pants on. ,,,,
1864,nalikait-,to remove pants,Nalikailaq. ,S/he removes pants. ,,,,
1865,nalikaq-,(t) to pull up one's pants,,,,,,
1866,naliqsraq-,to the sight on a fun ,,,,,,
1867,naliqsriuq-,(i0 to adjust the sight on the gun,,,,,,
1868,nalu-,"to not know, to be ignorant",Naluruq.,S/he doesn't know. ,,,,
1869,Naluaġmiu,a white person,,,,,,
1870,naluaŋa-*,"to be enough, adequate",Aguum? tarra nalauŋaruq. ,Meaning?,,,,
1871,naluġiaq-,"(i) to be hazy, vague",,,,,,
1872,naluk-,"(t) to toss, fling it up in the air",,,,,,
1873,nalukataq,"whaling festival, blanket toss",,,,,,
1874,naluksrautit-,(t) to aim,,,,,,
1875,nalunaitkataq,buoy,,,,,,
1876,nalunaitkutaa*,syllable,,,,,,
1877,nalunaitkutaq,remainder,,,,,,
1878,nalunaitqutaq,"identification tag, marker, sign, signpost",,,,,,
1879,naluŋai-,"(t) to understand, comprehend",,,,,,
1880,naluŋaiqpiaŋit-,to be uncertain about,Naluŋaiqpiaŋilaġa. ,I am uncertain about it. ,Naluŋaipialġuilaġa. ,I am uncertain about it.*,,
1881,naluŋitpiaq-,"to be sure, confident (i)",,,,,,
1882,nalupqigi-,(t) to be doubtful,,,,,,
1883,nalupqiniq-,(i) to be predictable,,,,,,
1884,nalupqisuk-,(i) to be doubtful,,,,,,
1885,nalupqisuun,doubt,,,,,,
1886,naluviaq-*,"to be hard, more solid*",,,,,,
1887,namawaiq-*,"to be correct, proper, fit right",,,,,,
1888,naniaġvik,campstove,,,,,,
1889,naniaqpagataq-,to have a bonfire,Naniaqpagataqtuut.,We are having a bonfire.,,,,
1890,naniġauraq,lantern,,,,,,
1891,naniġiaq,leg-hold trap,,,,,,
1892,naniġiaqtuq-,(i) to engage in trapping animal ,,,,,,
1893,naniġuaq,lantern,,,,,,
1894,naniliqaa,anywhere,,,,,,
1895,naniq,"light, lamp",qipchaliq naniq,light bulb,,,,
1896,naniq-,"(t) to trap, entrap",,,,,,
1897,naniq-*,"(t) to run over, with a vehicle",,,,,,
1898,naniqchaa-,"(t) to run over, with a vehicle",,,,,,
1899,nanmak-,to carry in a backpack or on shoulders,,,,,,
1900,nanŋiŋŋuaqhaq,edible willow tips,,,,,,
1901,nanuk-,(t) to rub,,,,,,
1902,nanuq,polar bear (Ursus maritimus),,,,,,
1903,naŋiatchuliq-,to have a fear of depths (i),,,,,,
1904,naŋiliq-,to become sick ,,,,,,
1905,naŋirrun,sickness,,,,,,
1906,naŋirvik,hospital,,,,,,
1907,naŋirvilŋautigaat-,to be admitted to a hospital (i),,,,,,
1908,naŋit-,"(i) to be ill, sick",,,,,,
1909,napa-,"(i) to be erect, be vertical, standing upright, e.g. a house, a pole, a tree",,,,,,
1910,napaaqtuq,"tree, cottonwood",,,,,,
1911,napaataq,darts,,,,,,
1912,napaġaŋiq-*,"to erect, build something",Napaġaŋiqtuq.*,S/he builds something?,,,,
1913,napaqsraq,*dart,,,,,,
1914,napaqun,"pole, post",,,,,,
1915,napaqutaq,post; signpost,,,,,,
1916,naparaq-,"(i) to tumble over, turn a somersault",,,,,,
1917,napmunliqaa*,scattered (over everywhere?),,,,,,
1918,nappai-,(i) to set=e.g. a pole upright,,,,,,
1919,nappaq-,(t) to set=e.g. a pole upright,,,,,,
1920,naqsruqtaq,arrowhead,,,,,,
1921,naquq,bullet tip,,,,,,
1922,narraak,abdomen,narraaka,my abdomen,,,,
1923,narvaq,lake,,,,,,
1924,narvaq*,pond,,,,,,
1925,nataaġnaq,flounder,,,,,,
1926,natauġhłiq*,Emperor goose,,,,,,
1927,natchiayaaq,small seal,,,,,,
1928,natchiq,seal,,,,,,
1929,natiġnaq,flat tundra ,,,,,,
1930,natiġvik-,blowing snow at ground - barely on top of ground,,,,,,
1931,natiq,floor,,,,,,
1932,natmak,something carried in a backpack,,,,,,
1933,natmak-,"to pack, carry one one's back in a backpack",,,,,,
1934,natmau-,"(i) to carry, pack ",Natmauruŋa. ,I am carrying (a backpack). ,,,,
1935,natmaun,"backpack, knapsack",,,,,,
1936,natmawik,"pack animal (dog, reindoor, donkey)",,,,,,
1937,nau-,"(i) to sprout, grow of plant",Nauruq. ,It sprouts. ,,,,
1938,naukkun?,which way?,,,,,,
1939,naulayuq,least weasel (Mustela nivalis),,,,,,
1940,naulik-,"(t) to spear, impale (handheld)",,,,,,
1941,naulikchuun,harpoon,,,,,,
1942,nauŋ,where,,,,,,
1943,nauŋ'aa?*,where,,,,,,
1944,nauruat,buttercup (Ranunculus sp.),,,,,,
1945,nautchiaq,"a flower, a plant",,,,,,
1946,nautchiirii-*,to plant a garden,,,,,,
1947,nautchiirivik,garden,,,,,,
1948,nautchirii-,"(i) to plant, put in the soil, scatter, sow seeds",,,,,,
1949,nautchiriivik,flower pot; garden,,,,,,
1950,nauyuak,gull,,,,,,
1951,nauyuwak,seagull,,,,,,
1952,navik-,(t) to break something,,,,,,
